transaction_id,date,amount,transaction_type,status
TXN000588,2025-07-20,14371,outgoing,normal
TXN000589,2023-12-11,18339,incoming,unsuccessful
TXN000590,2022-08-22,12732,incoming,normal
TXN000591,2021-02-22,18862,incoming,normal
TXN000592,2021-02-12,1998,incoming,normal
TXN000593,2024-03-21,3367,outgoing,normal
TXN000594,2023-04-18,2167,outgoing,unsuccessful
TXN000595,2026-01-04,15715,incoming,normal
TXN000596,2024-12-19,4114,outgoing,normal
TXN000597,2025-06-01,16338,incoming,normal
TXN000598,2025-11-02,13162,outgoing,normal
TXN000599,2024-11-05,3274,incoming,normal
TXN000600,2021-06-16,19162,incoming,normal
TXN000601,2025-08-06,890,outgoing,normal
TXN000602,2025-11-10,14852,incoming,normal
TXN000603,2025-02-28,17251,outgoing,normal
TXN000604,2022-10-09,2295,incoming,unsuccessful
TXN000605,2023-04-10,8757,incoming,normal
TXN000606,2025-12-24,4585,outgoing,normal
TXN000607,2021-08-02,14747,outgoing,normal
TXN000608,2023-03-08,15756,incoming,normal
TXN000609,2021-07-18,12268,outgoing,normal
TXN000610,2025-03-05,2351,outgoing,normal
TXN000611,2024-06-16,12034,incoming,normal
TXN000612,2021-01-07,10735,incoming,normal
TXN000613,2026-01-03,16236,incoming,normal
TXN000614,2022-01-18,538,incoming,normal
TXN000615,2023-04-02,9720,outgoing,normal
TXN000616,2024-11-03,14841,incoming,normal
TXN000617,2022-10-23,14090,outgoing,normal
TXN000618,2023-09-27,8033,outgoing,normal
TXN000619,2022-03-20,16666,incoming,normal
TXN000620,2026-01-14,18838,incoming,normal
TXN000621,2023-08-22,16562,outgoing,normal
TXN000622,2023-10-09,1994,outgoing,normal
TXN000623,2024-07-06,14498,incoming,normal
TXN000624,2022-08-16,17076,outgoing,unsuccessful
TXN000625,2025-06-17,4059,outgoing,normal
TXN000626,2024-11-03,6443,incoming,normal
TXN000627,2023-09-11,7676,incoming,normal
TXN000628,2021-08-06,3724,outgoing,normal
TXN000629,2021-06-09,12807,incoming,normal
TXN000630,2024-04-20,3708,incoming,normal
TXN000631,2021-07-29,1506,outgoing,normal
TXN000632,2025-12-12,16984,incoming,normal
TXN000633,2026-01-22,18485,outgoing,normal
TXN000634,2023-03-21,10178,outgoing,normal
TXN000635,2021-02-19,3035,outgoing,normal
TXN000636,2024-08-26,5145,incoming,normal
TXN000637,2024-05-16,17061,incoming,normal
TXN000638,2021-05-24,9002,outgoing,normal
TXN000639,2025-04-28,18458,incoming,normal
TXN000640,2021-02-02,15818,outgoing,unsuccessful
TXN000641,2021-05-01,15228,outgoing,normal
TXN000642,2024-03-10,5861,incoming,normal
TXN000643,2024-01-19,19202,incoming,normal
TXN000644,2025-02-08,2287,outgoing,normal
TXN000645,2021-04-18,5708,incoming,normal
TXN000646,2023-03-04,7034,outgoing,normal
TXN000647,2022-05-14,16305,incoming,normal
TXN000648,2024-10-04,6028,outgoing,normal
TXN000649,2024-10-30,18035,incoming,normal
TXN000650,2025-04-07,6343,incoming,normal
TXN000651,2025-07-02,3971,outgoing,normal
TXN000652,2022-03-22,903,outgoing,unsuccessful
TXN000653,2024-10-24,2436,incoming,normal
TXN000654,2021-03-21,2015,incoming,normal
TXN000655,2022-02-22,3254,incoming,normal
TXN000656,2021-03-20,13623,outgoing,normal
TXN000657,2023-06-07,11170,outgoing,normal
TXN000658,2022-03-26,6447,incoming,normal
TXN000659,2025-03-11,4436,outgoing,unsuccessful
TXN000660,2021-08-13,7064,incoming,normal
TXN000661,2025-03-30,5579,incoming,unsuccessful
TXN000662,2021-09-07,9298,incoming,normal
TXN000663,2024-03-30,2282,incoming,normal
TXN000664,2025-12-02,16936,outgoing,normal
TXN000665,2025-01-27,3246,outgoing,normal
TXN000666,2024-10-14,3556,incoming,normal
TXN000667,2025-10-17,1639,incoming,normal
TXN000668,2021-04-21,7373,outgoing,normal
TXN000669,2025-02-03,4150,incoming,normal
TXN000670,2026-01-17,1114,outgoing,normal
TXN000671,2025-11-15,2065,incoming,normal
TXN000672,2025-08-08,19936,incoming,normal
TXN000673,2022-03-13,17421,outgoing,normal
TXN000674,2023-05-02,4263,outgoing,normal
TXN000675,2021-04-18,8801,incoming,normal
TXN000676,2021-06-03,3265,outgoing,normal
TXN000677,2023-02-11,11962,outgoing,normal
TXN000678,2025-11-29,12739,incoming,normal
TXN000679,2023-03-11,9532,outgoing,normal
TXN000680,2023-05-12,8393,outgoing,normal
TXN000681,2024-11-06,18226,outgoing,normal
TXN000682,2023-08-14,3213,incoming,normal
TXN000683,2022-12-09,14781,incoming,unsuccessful
TXN000684,2026-02-07,6229,incoming,normal
TXN000685,2023-02-22,1088,incoming,normal
TXN000686,2025-05-16,1754,outgoing,normal
TXN000687,2023-05-06,12016,incoming,normal
TXN000688,2024-10-08,4111,incoming,normal
TXN000689,2021-03-23,14099,outgoing,normal
TXN000690,2022-12-04,8470,outgoing,normal
TXN000691,2024-10-08,2098,incoming,normal
TXN000692,2023-04-20,5884,incoming,normal
TXN000693,2024-08-21,19025,incoming,unsuccessful
TXN000694,2024-03-05,8434,incoming,unsuccessful
TXN000695,2023-01-30,10983,incoming,normal
TXN000696,2023-02-10,3318,incoming,normal
TXN000697,2022-07-03,11907,outgoing,normal
TXN000698,2022-09-26,17353,incoming,normal
TXN000699,2021-11-06,18806,outgoing,normal
TXN000700,2022-06-02,16716,outgoing,normal
TXN000701,2022-04-03,5607,incoming,normal
TXN000702,2022-09-05,4161,outgoing,normal
TXN000703,2021-12-30,7631,outgoing,normal
TXN000704,2024-09-02,2279,outgoing,normal
TXN000705,2021-11-27,1074,incoming,normal
TXN000706,2024-09-27,18984,outgoing,normal
TXN000707,2023-09-01,2006,incoming,normal
TXN000708,2025-04-13,3192,incoming,normal
TXN000709,2022-09-02,14363,incoming,normal
TXN000710,2024-11-24,9193,incoming,normal
TXN000711,2023-12-29,10820,outgoing,normal
TXN000712,2023-01-04,13208,incoming,normal
TXN000713,2023-07-18,11563,outgoing,normal
TXN000714,2022-01-10,16105,outgoing,unsuccessful
TXN000715,2023-07-21,3984,outgoing,normal
TXN000716,2024-12-31,675,incoming,normal
TXN000717,2024-11-02,11466,incoming,normal
TXN000718,2023-09-03,19005,incoming,normal
TXN000719,2021-09-16,5832,incoming,normal
TXN000720,2023-02-03,18366,incoming,normal
TXN000721,2024-09-05,14247,outgoing,normal
TXN000722,2025-05-29,1084,outgoing,normal
TXN000723,2021-12-30,15724,outgoing,normal
TXN000724,2021-08-01,2361,incoming,normal
TXN000725,2023-10-20,2001,incoming,normal
TXN000726,2021-04-05,8669,incoming,normal
TXN000727,2023-08-16,5564,incoming,normal
TXN000728,2021-12-23,9947,incoming,normal
TXN000729,2023-02-15,1899,incoming,unsuccessful
TXN000730,2021-06-16,15105,incoming,normal
TXN000731,2025-03-20,19134,incoming,normal
TXN000732,2022-02-12,5234,outgoing,normal
TXN000733,2023-10-22,18546,incoming,normal
TXN000734,2023-10-23,2352,outgoing,normal
TXN000735,2021-10-19,5175,incoming,normal
TXN000736,2024-05-19,5456,incoming,normal
TXN000737,2024-02-02,7976,incoming,normal
TXN000738,2025-08-25,13759,outgoing,normal
TXN000739,2021-06-27,3135,incoming,normal
TXN000740,2023-08-12,18476,incoming,normal
TXN000741,2022-01-15,7308,outgoing,normal
TXN000742,2022-01-14,17185,incoming,normal
TXN000743,2025-01-14,10600,incoming,normal
TXN000744,2024-01-25,1161,outgoing,normal
TXN000745,2023-07-09,17543,outgoing,normal
TXN000746,2021-10-28,8013,incoming,normal
TXN000747,2024-04-21,6915,incoming,normal
TXN000748,2022-07-15,8436,outgoing,normal
TXN000749,2025-01-25,5945,incoming,normal
TXN000750,2024-10-10,3682,incoming,normal
TXN000751,2025-10-06,9759,incoming,normal
TXN000752,2023-02-12,17259,incoming,unsuccessful
TXN000753,2022-02-08,6301,outgoing,normal
TXN000754,2022-05-18,650,outgoing,normal
TXN000755,2022-04-14,3733,outgoing,unsuccessful
TXN000756,2022-10-17,6819,incoming,normal
TXN000757,2023-08-11,1880,outgoing,normal
TXN000758,2025-01-09,10712,outgoing,normal
TXN000759,2021-10-30,15298,outgoing,normal
TXN000760,2026-01-05,14432,incoming,normal
TXN000761,2024-05-17,9853,incoming,normal
TXN000762,2021-10-21,12153,outgoing,normal
TXN000763,2025-10-14,15140,incoming,normal
TXN000764,2025-09-18,10430,outgoing,normal
TXN000765,2025-05-30,1353,outgoing,normal
TXN000766,2023-05-29,5627,outgoing,normal
TXN000767,2021-08-28,10601,outgoing,normal
TXN000768,2023-09-14,14003,outgoing,normal
TXN000769,2021-05-28,11972,outgoing,normal
TXN000770,2023-09-17,12146,outgoing,normal
TXN000771,2025-11-26,10584,incoming,normal
TXN000772,2024-07-03,7076,outgoing,unsuccessful
TXN000773,2025-08-06,4819,outgoing,normal
TXN000774,2023-03-02,11487,incoming,normal
TXN000775,2022-09-04,19393,outgoing,normal
TXN000776,2025-06-18,2446,incoming,unsuccessful
TXN000777,2026-01-18,13958,outgoing,normal
TXN000778,2024-09-19,17121,outgoing,unsuccessful
TXN000779,2024-08-26,9291,incoming,normal
TXN000780,2025-01-01,18690,outgoing,normal
TXN000781,2025-03-02,9216,incoming,normal
TXN000782,2024-08-30,15805,outgoing,normal
TXN000783,2026-01-04,6526,incoming,normal
TXN000784,2022-01-24,16660,outgoing,normal
TXN000785,2024-03-04,938,outgoing,normal
TXN000786,2023-12-10,2670,incoming,normal
TXN000787,2025-12-18,14019,outgoing,normal
TXN000788,2022-07-30,14551,outgoing,normal
TXN000789,2021-10-12,11623,incoming,normal
TXN000790,2023-04-29,14725,outgoing,normal
TXN000791,2024-05-08,1227,incoming,normal
TXN000792,2021-06-19,6628,outgoing,unsuccessful
TXN000793,2025-08-19,9033,incoming,normal
TXN000794,2024-06-24,6567,incoming,normal
TXN000795,2021-10-20,16341,outgoing,normal
TXN000796,2022-07-02,6695,incoming,normal
TXN000797,2025-12-11,2551,incoming,normal
TXN000798,2023-08-19,3315,incoming,normal
TXN000799,2023-05-22,7751,outgoing,normal
TXN000800,2021-11-10,6339,outgoing,normal
TXN000801,2026-01-31,1584,incoming,normal
TXN000802,2021-07-08,13902,incoming,normal
TXN000803,2024-01-11,13672,outgoing,normal
TXN000804,2021-06-07,12548,incoming,normal
TXN000805,2021-03-04,773,incoming,unsuccessful
TXN000806,2026-01-15,12148,incoming,normal
TXN000807,2021-06-13,5826,incoming,normal
TXN000808,2025-12-05,2673,outgoing,normal
TXN000809,2024-05-11,5421,incoming,unsuccessful
TXN000810,2025-02-26,4770,incoming,normal
TXN000811,2022-06-02,14732,outgoing,normal
TXN000812,2022-12-07,8098,outgoing,normal
TXN000813,2022-06-04,2674,outgoing,normal
TXN000814,2024-04-12,18169,outgoing,normal
TXN000815,2025-08-02,15716,outgoing,normal
TXN000816,2023-11-27,6906,incoming,normal
TXN000817,2022-01-22,1771,outgoing,normal
TXN000818,2024-08-15,18326,incoming,unsuccessful
TXN000819,2022-10-16,8857,incoming,normal
TXN000820,2022-06-26,14591,outgoing,normal
TXN000821,2022-05-01,16546,outgoing,unsuccessful
TXN000822,2024-04-19,11706,outgoing,normal
TXN000823,2024-01-17,8821,incoming,normal
TXN000824,2024-07-21,9798,outgoing,unsuccessful
TXN000825,2025-12-08,19017,outgoing,normal
TXN000826,2021-05-15,16617,outgoing,normal
TXN000827,2022-06-08,8578,outgoing,normal
TXN000828,2024-11-30,8896,incoming,normal
TXN000829,2025-08-21,12939,incoming,normal
TXN000830,2022-08-23,13937,outgoing,normal
TXN000831,2022-05-02,7541,outgoing,normal
TXN000832,2024-06-28,4923,incoming,normal
TXN000833,2025-11-19,3631,outgoing,normal
TXN000834,2022-05-03,12747,incoming,normal
TXN000835,2021-04-08,8922,outgoing,normal
TXN000836,2024-10-28,1346,outgoing,normal
TXN000837,2022-04-26,10228,incoming,normal
TXN000838,2022-12-21,3273,incoming,normal
TXN000839,2023-01-29,3312,outgoing,normal
TXN000840,2025-11-16,10710,outgoing,normal
TXN000841,2025-02-03,1550,outgoing,normal
TXN000842,2025-03-10,11110,outgoing,normal
TXN000843,2022-11-25,14246,incoming,normal
TXN000844,2024-05-01,12857,outgoing,normal
TXN000845,2022-04-02,1281,outgoing,normal
TXN000846,2022-02-14,7112,outgoing,normal
TXN000847,2025-10-02,5125,incoming,normal
TXN000848,2021-03-21,14152,outgoing,normal
TXN000849,2021-06-12,6606,outgoing,normal
TXN000850,2022-07-07,16508,outgoing,unsuccessful
TXN000851,2025-10-06,10140,outgoing,normal
TXN000852,2024-06-01,1326,outgoing,normal
TXN000853,2024-08-30,4803,outgoing,normal
TXN000854,2022-10-27,10216,outgoing,normal
TXN000855,2026-01-08,19941,incoming,normal
TXN000856,2021-06-01,9767,incoming,normal
TXN000857,2022-07-06,18968,incoming,normal
TXN000858,2023-02-09,13235,outgoing,normal
TXN000859,2022-01-31,11216,outgoing,normal
TXN000860,2022-05-28,15574,outgoing,normal
TXN000861,2024-06-21,18232,outgoing,normal
TXN000862,2021-01-22,7704,incoming,normal
TXN000863,2023-02-22,10258,incoming,normal
TXN000864,2023-03-05,2432,incoming,normal
TXN000865,2025-04-20,15370,outgoing,normal
TXN000866,2023-12-03,2567,incoming,normal
TXN000867,2024-02-29,14116,outgoing,normal
TXN000868,2025-03-29,14598,incoming,normal
TXN000869,2022-09-13,14480,incoming,normal
TXN000870,2026-01-08,16980,incoming,normal
TXN000871,2026-02-01,19412,outgoing,normal
TXN000872,2024-02-24,16369,outgoing,normal
TXN000873,2024-12-26,6460,outgoing,normal
TXN000874,2023-11-27,10230,outgoing,unsuccessful
TXN000875,2021-02-19,1786,incoming,normal
TXN000876,2025-06-03,18775,outgoing,normal
TXN000877,2022-11-04,16794,incoming,unsuccessful
TXN000878,2026-01-24,14911,incoming,normal
TXN000879,2024-02-02,4522,outgoing,normal
TXN000880,2025-04-12,14763,outgoing,normal
TXN000881,2025-09-27,14812,outgoing,normal
TXN000882,2025-02-19,17938,outgoing,normal
TXN000883,2022-10-21,17787,outgoing,normal
TXN000884,2024-08-03,7399,outgoing,normal
TXN000885,2025-05-26,1928,incoming,normal
TXN000886,2021-08-20,7757,outgoing,normal
TXN000887,2023-07-29,5299,incoming,unsuccessful
TXN000888,2021-03-28,16075,outgoing,normal
TXN000889,2021-08-07,15060,incoming,normal
TXN000890,2022-07-24,3445,outgoing,normal
TXN000891,2021-06-27,1081,incoming,normal
TXN000892,2024-12-25,17271,incoming,normal
TXN000893,2022-07-07,553,incoming,normal
TXN000894,2024-04-22,19208,outgoing,normal
TXN000895,2022-04-11,17838,incoming,normal
TXN000896,2025-06-17,1304,incoming,normal
TXN000897,2022-05-25,17197,incoming,normal
TXN000898,2024-08-11,3419,incoming,normal
TXN000899,2022-09-26,12586,outgoing,normal
TXN000900,2022-02-22,14820,outgoing,normal
TXN000901,2023-06-03,5466,incoming,normal
TXN000902,2025-09-06,1621,outgoing,normal
TXN000903,2022-04-17,18270,outgoing,normal
TXN000904,2021-11-26,9900,outgoing,normal
TXN000905,2023-06-03,14514,outgoing,normal
TXN000906,2022-08-26,9498,outgoing,normal
TXN000907,2025-07-06,16976,outgoing,normal
TXN000908,2025-06-17,1384,outgoing,normal
TXN000909,2025-10-08,1620,outgoing,normal
TXN000910,2023-07-31,18255,incoming,normal
TXN000911,2023-04-24,10186,incoming,normal
TXN000912,2021-09-04,13212,incoming,normal
TXN000913,2021-05-01,8976,outgoing,normal
TXN000914,2021-07-17,2988,outgoing,normal
TXN000915,2024-01-29,14730,outgoing,normal
TXN000916,2024-01-16,13413,outgoing,normal
TXN000917,2024-02-18,4286,incoming,normal
TXN000918,2023-01-05,19611,incoming,normal
TXN000919,2023-01-27,6620,incoming,normal
TXN000920,2021-02-19,11924,incoming,unsuccessful
TXN000921,2021-06-17,9708,incoming,normal
TXN000922,2024-12-24,8537,outgoing,normal
TXN000923,2021-01-15,977,incoming,normal
TXN000924,2023-07-22,10103,outgoing,normal
TXN000925,2021-12-05,5055,outgoing,normal
TXN000926,2021-06-26,2655,outgoing,normal
TXN000927,2025-06-16,7028,incoming,normal
TXN000928,2025-09-13,17538,outgoing,normal
TXN000929,2024-02-27,4681,outgoing,normal
TXN000930,2022-04-03,10731,outgoing,normal
TXN000931,2021-06-12,1061,outgoing,normal
TXN000932,2024-09-20,14285,outgoing,normal
TXN000933,2025-04-20,7622,outgoing,normal
TXN000934,2023-06-25,10122,incoming,normal
TXN000935,2023-02-04,11705,incoming,normal
TXN000936,2023-03-01,9279,incoming,normal
TXN000937,2021-02-19,7684,incoming,normal
TXN000938,2021-02-20,11674,incoming,normal
TXN000939,2024-11-25,16112,incoming,normal
TXN000940,2021-08-06,10628,incoming,normal
TXN000941,2023-12-28,3342,incoming,normal
TXN000942,2021-05-26,18507,outgoing,normal
TXN000943,2024-05-16,5049,outgoing,normal
TXN000944,2022-04-25,8953,outgoing,normal
TXN000945,2021-05-29,2759,incoming,normal
TXN000946,2021-11-16,1322,outgoing,normal
TXN000947,2021-05-18,18832,outgoing,normal
TXN000948,2025-04-05,16945,outgoing,normal
TXN000949,2023-08-26,5163,incoming,normal
TXN000950,2025-07-17,754,incoming,normal
TXN000951,2025-10-29,15450,incoming,normal
TXN000952,2024-11-07,5259,incoming,normal
TXN000953,2021-06-03,14917,incoming,normal
TXN000954,2021-01-31,11678,outgoing,normal
TXN000955,2023-12-05,8660,outgoing,normal
TXN000956,2025-12-11,10532,incoming,normal
TXN000957,2021-05-20,4329,incoming,normal
TXN000958,2023-07-13,890,outgoing,normal
TXN000959,2025-05-28,19977,outgoing,normal
TXN000960,2022-11-27,7976,outgoing,normal
TXN000961,2025-06-18,13180,outgoing,normal
TXN000962,2023-12-28,18887,outgoing,normal
TXN000963,2025-12-28,10822,incoming,normal
TXN000964,2025-10-01,2569,outgoing,normal
TXN000965,2024-08-13,2062,outgoing,normal
TXN000966,2025-09-17,17433,incoming,normal
TXN000967,2021-10-10,15220,outgoing,normal
TXN000968,2024-07-21,9407,incoming,normal
TXN000969,2025-11-25,7543,outgoing,normal
TXN000970,2021-05-21,4060,outgoing,normal
TXN000971,2024-11-27,2565,incoming,normal
TXN000972,2023-06-22,17598,outgoing,normal
TXN000973,2022-01-16,12313,outgoing,normal
TXN000974,2023-11-06,15150,incoming,normal
TXN000975,2023-01-02,11917,incoming,normal
TXN000976,2024-08-02,11138,incoming,normal
TXN000977,2021-06-05,14935,incoming,normal
TXN000978,2021-05-27,6858,incoming,normal
TXN000979,2021-05-02,2757,incoming,normal
TXN000980,2021-08-24,6634,incoming,normal
TXN000981,2021-07-31,15527,outgoing,unsuccessful
TXN000982,2022-06-27,11269,incoming,normal
TXN000983,2023-02-24,16646,outgoing,normal
TXN000984,2025-10-09,14389,outgoing,normal
TXN000985,2021-01-06,9956,incoming,normal
TXN000986,2025-10-24,12484,outgoing,normal
TXN000987,2024-01-22,8015,outgoing,normal
TXN000988,2024-09-23,3167,outgoing,unsuccessful
TXN000989,2021-11-20,990,outgoing,normal
TXN000990,2023-06-10,4711,incoming,normal
TXN000991,2024-08-09,11653,incoming,normal
TXN000992,2024-12-24,3792,outgoing,normal
TXN000993,2025-07-22,9224,outgoing,normal
TXN000994,2021-03-26,19783,incoming,normal
TXN000995,2022-08-27,19476,incoming,normal
TXN000996,2023-02-12,18905,incoming,normal
TXN000997,2024-08-01,14107,incoming,normal
TXN000998,2022-01-20,16212,outgoing,unsuccessful
TXN000999,2022-08-14,11674,incoming,normal
TXN001000,2023-05-04,10368,outgoing,normal
TXN001001,2025-09-23,16650,incoming,normal
TXN001002,2025-08-31,11081,outgoing,normal
TXN001003,2025-04-20,13011,outgoing,normal
TXN001004,2022-05-17,5229,outgoing,normal
TXN001005,2021-06-28,15304,outgoing,normal
TXN001006,2022-05-01,10079,outgoing,normal
TXN001007,2021-07-11,8796,incoming,normal
TXN001008,2024-06-11,12601,outgoing,normal
TXN001009,2022-03-01,12832,outgoing,normal
TXN001010,2021-12-27,10702,incoming,normal
TXN001011,2022-11-07,14692,incoming,normal
TXN001012,2024-08-11,7951,incoming,normal
TXN001013,2025-01-23,19573,outgoing,normal
TXN001014,2023-05-29,1683,incoming,normal
TXN001015,2023-09-03,6349,outgoing,normal
TXN001016,2022-07-26,4029,outgoing,normal
TXN001017,2022-07-27,591,outgoing,normal
TXN001018,2025-10-16,3918,incoming,unsuccessful
TXN001019,2021-01-13,7091,outgoing,normal
TXN001020,2023-08-24,9411,incoming,normal
TXN001021,2025-11-21,1564,incoming,unsuccessful
TXN001022,2021-11-27,19200,outgoing,normal
TXN001023,2025-10-07,13940,outgoing,normal
TXN001024,2025-12-07,18347,outgoing,normal
TXN001025,2022-05-17,18680,outgoing,unsuccessful
TXN001026,2025-05-07,6460,outgoing,normal
TXN001027,2022-08-25,18958,outgoing,normal
TXN001028,2021-03-01,16643,outgoing,normal
TXN001029,2024-03-05,15694,incoming,normal
TXN001030,2024-03-20,3995,incoming,normal
TXN001031,2021-04-02,10579,incoming,normal
TXN001032,2022-01-29,17675,incoming,normal
TXN001033,2024-02-04,19488,outgoing,normal
TXN001034,2022-05-28,2284,incoming,normal
TXN001035,2021-08-14,14397,incoming,normal
TXN001036,2022-01-20,6894,incoming,normal
TXN001037,2021-02-04,1449,incoming,normal
TXN001038,2023-01-24,14104,outgoing,normal
TXN001039,2024-05-28,2218,outgoing,normal
TXN001040,2021-02-20,1847,incoming,normal
TXN001041,2025-03-15,3854,outgoing,normal
TXN001042,2025-04-03,3768,outgoing,unsuccessful
TXN001043,2024-04-16,10308,outgoing,normal
TXN001044,2025-01-17,793,incoming,normal
TXN001045,2021-04-12,1148,outgoing,normal
TXN001046,2025-04-04,18251,incoming,normal
TXN001047,2025-12-05,8962,incoming,normal
TXN001048,2024-05-30,10564,incoming,normal
