transaction_id,date,amount,transaction_type,is_anomaly
TXN00551,2024-07-24,1552.59,Outgoing,0
TXN00552,2021-01-05,3975.82,Incoming,0
TXN00553,2025-11-06,1944.39,Incoming,0
TXN00554,2023-07-01,1555.16,Outgoing,0
TXN00555,2024-07-20,3383.91,Incoming,0
TXN00556,2024-04-24,973.43,Incoming,0
TXN00557,2022-06-21,5408.28,Incoming,0
TXN00558,2025-01-05,2304.41,Incoming,0
TXN00559,2022-05-01,1628.81,Incoming,0
TXN00560,2022-06-12,3926.88,Outgoing,0
TXN00561,2025-10-29,7553.25,Outgoing,0
TXN00562,2022-01-13,4116.5,Incoming,0
TXN00563,2024-07-18,3024.51,Outgoing,0
TXN00564,2022-05-19,23502.26,Outgoing,1
TXN00565,2023-08-21,5014.86,Outgoing,0
TXN00566,2023-09-16,1770.89,Incoming,0
TXN00567,2021-09-23,6985.18,Outgoing,0
TXN00568,2022-11-29,5920.61,Incoming,0
TXN00569,2022-05-27,1939.88,Incoming,0
TXN00570,2022-03-17,5855.55,Incoming,0
TXN00571,2024-04-15,31547.5,Outgoing,1
TXN00572,2023-10-03,3110.59,Incoming,0
TXN00573,2024-09-14,4656.98,Incoming,0
TXN00574,2024-05-06,348.35,Incoming,0
TXN00575,2021-06-20,6023.49,Outgoing,0
TXN00576,2024-03-26,2023.47,Outgoing,0
TXN00577,2025-10-06,6104.85,Outgoing,0
TXN00578,2024-03-31,5914.98,Incoming,0
TXN00579,2022-05-11,2692.46,Incoming,0
TXN00580,2022-04-26,29215.74,Incoming,1
TXN00581,2021-11-14,2521.16,Incoming,0
TXN00582,2024-03-30,4586.45,Incoming,0
TXN00583,2022-07-27,112.07,Outgoing,0
TXN00584,2021-06-13,6322.59,Outgoing,0
TXN00585,2025-03-08,1995.51,Incoming,0
TXN00586,2022-02-22,32975.12,Incoming,1
TXN00587,2025-11-06,2454.39,Incoming,0
TXN00588,2024-10-02,2408.93,Incoming,0
TXN00589,2022-06-10,54180.76,Outgoing,1
TXN00590,2024-01-28,4925.45,Incoming,0
TXN00591,2021-08-06,3355.89,Outgoing,0
TXN00592,2022-08-02,5043.67,Incoming,0
TXN00593,2023-12-01,6852.51,Outgoing,0
TXN00594,2022-03-12,2003.81,Incoming,0
TXN00595,2023-01-26,1816.33,Outgoing,0
TXN00596,2024-02-03,6771.55,Outgoing,0
TXN00597,2023-05-04,3629.94,Outgoing,0
TXN00598,2025-04-04,5555.21,Incoming,0
TXN00599,2022-12-02,1540.34,Incoming,0
TXN00600,2023-04-07,53469.08,Incoming,1
TXN00601,2024-05-21,3536.19,Incoming,0
TXN00602,2023-02-15,4069.46,Incoming,0
TXN00603,2024-05-08,6620.26,Outgoing,0
TXN00604,2024-08-08,3775.13,Incoming,0
TXN00605,2021-11-21,2570.47,Incoming,0
TXN00606,2024-05-15,6562.47,Outgoing,0
TXN00607,2021-12-02,3749.59,Outgoing,0
TXN00608,2021-05-20,4309.58,Incoming,0
TXN00609,2024-01-25,2911.79,Outgoing,0
TXN00610,2021-11-15,6592.55,Outgoing,0
TXN00611,2022-12-20,2220.84,Outgoing,0
TXN00612,2022-01-19,40348.71,Outgoing,1
TXN00613,2024-08-11,3725.98,Incoming,0
TXN00614,2022-07-15,503.92,Incoming,0
TXN00615,2021-07-01,2538.64,Incoming,0
TXN00616,2025-10-26,89231.77,Incoming,1
TXN00617,2025-07-26,164.18,Outgoing,0
TXN00618,2023-05-15,5338.56,Incoming,0
TXN00619,2023-06-07,3575.14,Incoming,0
TXN00620,2024-07-30,1407.19,Outgoing,0
TXN00621,2022-05-10,455.12,Outgoing,0
TXN00622,2022-03-18,4299.96,Outgoing,0
TXN00623,2023-08-25,7853.91,Outgoing,0
TXN00624,2024-11-21,3033.98,Incoming,0
TXN00625,2024-05-24,2770.4,Outgoing,0
TXN00626,2022-07-12,5463.36,Incoming,0
TXN00627,2022-05-01,4455.8,Outgoing,0
TXN00628,2021-03-10,1049.55,Incoming,0
TXN00629,2022-01-20,926.92,Outgoing,0
TXN00630,2023-06-24,740.15,Incoming,0
TXN00631,2025-01-01,2321.96,Outgoing,0
TXN00632,2025-08-21,2217.9,Outgoing,0
TXN00633,2025-07-17,4585.07,Incoming,0
TXN00634,2024-07-17,2151.73,Outgoing,0
TXN00635,2023-12-01,2779.95,Incoming,0
TXN00636,2023-04-11,654.58,Incoming,0
TXN00637,2025-07-04,2044.01,Incoming,0
TXN00638,2022-03-10,4140.71,Incoming,0
TXN00639,2023-01-13,2484.46,Incoming,0
TXN00640,2023-08-21,1726.63,Outgoing,0
TXN00641,2025-06-14,5251.6,Incoming,0
TXN00642,2022-10-28,4653.33,Incoming,0
TXN00643,2025-07-12,5717.74,Incoming,0
TXN00644,2022-04-04,865.93,Outgoing,0
TXN00645,2025-12-24,4132.5,Outgoing,0
TXN00646,2023-12-29,293.88,Incoming,0
TXN00647,2025-01-09,787.02,Incoming,0
TXN00648,2024-03-06,3579.44,Outgoing,0
TXN00649,2024-09-30,61449.95,Incoming,1
TXN00650,2021-06-05,1013.7,Outgoing,0
TXN00651,2025-05-24,3336.5,Incoming,0
TXN00652,2025-01-01,37799.67,Outgoing,1
TXN00653,2025-07-24,1589.92,Outgoing,0
TXN00654,2024-12-24,6051.07,Outgoing,0
TXN00655,2022-06-14,5462.66,Incoming,0
TXN00656,2023-05-18,4415.26,Incoming,0
TXN00657,2022-12-11,3845.75,Outgoing,0
TXN00658,2024-06-25,42846.6,Incoming,1
TXN00659,2022-05-06,4618.94,Outgoing,0
TXN00660,2022-04-21,3358.69,Incoming,0
TXN00661,2025-02-09,3212.32,Outgoing,0
TXN00662,2021-10-11,3639.65,Incoming,0
TXN00663,2024-05-31,4560.98,Incoming,0
TXN00664,2025-01-10,168.13,Incoming,0
TXN00665,2025-03-13,5171.43,Incoming,0
TXN00666,2025-02-17,4635.01,Outgoing,0
TXN00667,2024-02-09,5831.26,Incoming,0
TXN00668,2023-07-06,4042.07,Outgoing,0
TXN00669,2021-10-13,1065.37,Incoming,0
TXN00670,2021-11-13,2294.26,Incoming,0
TXN00671,2021-11-22,4772.85,Incoming,0
TXN00672,2024-10-18,7439.42,Outgoing,0
TXN00673,2024-11-17,42756.96,Outgoing,1
TXN00674,2022-02-23,89067.66,Incoming,1
TXN00675,2022-05-06,6193.68,Outgoing,0
TXN00676,2025-09-08,5072.28,Incoming,0
TXN00677,2025-01-28,4381.34,Incoming,0
TXN00678,2021-07-01,4982.43,Incoming,0
TXN00679,2023-05-01,2137.67,Incoming,0
TXN00680,2024-08-12,1860.66,Outgoing,0
TXN00681,2022-02-14,1885.75,Incoming,0
TXN00682,2025-03-20,2357.58,Incoming,0
TXN00683,2022-04-13,982.14,Outgoing,0
TXN00684,2023-05-16,3267.34,Incoming,0
TXN00685,2025-06-12,2970.98,Incoming,0
TXN00686,2023-09-02,4248.4,Outgoing,0
TXN00687,2024-07-17,6861.07,Outgoing,0
TXN00688,2025-01-03,7712.9,Outgoing,0
TXN00689,2021-04-17,1176.62,Incoming,0
TXN00690,2024-06-20,5655.57,Outgoing,0
TXN00691,2024-01-23,167.59,Incoming,0
TXN00692,2024-02-25,211.76,Incoming,0
TXN00693,2021-06-17,925.67,Incoming,0
TXN00694,2023-12-19,2186.65,Incoming,0
TXN00695,2025-08-07,1995.24,Incoming,0
TXN00696,2023-11-14,76901.46,Incoming,1
TXN00697,2021-09-01,6011.24,Outgoing,0
TXN00698,2022-08-11,4442.59,Incoming,0
TXN00699,2022-11-15,1848.94,Outgoing,0
TXN00700,2022-05-18,2406.1,Incoming,0
TXN00701,2024-07-14,2753.1,Incoming,0
TXN00702,2023-09-28,5630.4,Incoming,0
TXN00703,2021-10-18,4425.03,Incoming,0
TXN00704,2025-03-11,5617.42,Outgoing,0
TXN00705,2023-02-05,5419.38,Outgoing,0
TXN00706,2022-01-01,53622.65,Outgoing,1
TXN00707,2022-03-20,57830.92,Outgoing,1
TXN00708,2023-01-16,7745.62,Outgoing,0
TXN00709,2022-02-07,5220.07,Incoming,0
TXN00710,2022-02-05,6927.16,Outgoing,0
TXN00711,2024-10-09,299.09,Incoming,0
TXN00712,2021-03-23,3373.42,Outgoing,0
TXN00713,2025-11-06,4262.44,Incoming,0
TXN00714,2023-05-05,3876.36,Incoming,0
TXN00715,2021-12-12,5280.88,Incoming,0
TXN00716,2022-06-06,6691.37,Outgoing,0
TXN00717,2022-09-28,2949.48,Outgoing,0
TXN00718,2022-05-16,1013.91,Incoming,0
TXN00719,2024-04-25,1379.56,Incoming,0
TXN00720,2023-10-09,37894.85,Incoming,1
TXN00721,2022-03-21,49567.05,Incoming,1
TXN00722,2023-09-20,6632.33,Outgoing,0
TXN00723,2021-01-19,1186.33,Outgoing,0
TXN00724,2024-07-23,2210.79,Outgoing,0
TXN00725,2023-03-07,519.87,Incoming,0
TXN00726,2025-04-16,1214.84,Incoming,0
TXN00727,2024-01-21,600.17,Incoming,0
TXN00728,2022-01-11,160.07,Incoming,0
TXN00729,2024-09-25,3500.13,Outgoing,0
TXN00730,2025-11-09,2121.21,Outgoing,0
TXN00731,2024-12-22,2247.37,Outgoing,0
TXN00732,2022-09-17,6517.37,Outgoing,0
TXN00733,2023-12-18,1762.09,Incoming,0
TXN00734,2025-01-14,2680.39,Incoming,0
TXN00735,2022-02-27,2631.48,Outgoing,0
TXN00736,2024-06-01,48623.57,Incoming,1
TXN00737,2023-09-27,48999.35,Outgoing,1
TXN00738,2023-06-13,2942.23,Incoming,0
TXN00739,2022-12-14,2858.26,Outgoing,0
TXN00740,2022-11-09,363.38,Incoming,0
TXN00741,2023-12-28,2157.87,Incoming,0
TXN00742,2022-09-05,1508.21,Incoming,0
TXN00743,2023-10-16,7234.77,Outgoing,0
TXN00744,2022-04-25,1143.2,Outgoing,0
TXN00745,2021-01-27,315.22,Incoming,0
TXN00746,2025-09-11,6182.88,Outgoing,0
TXN00747,2024-08-04,2810.5,Outgoing,0
TXN00748,2022-06-04,2687.75,Incoming,0
TXN00749,2023-10-09,5405.81,Incoming,0
TXN00750,2023-06-07,2186.53,Incoming,0
TXN00751,2023-05-08,7890.69,Outgoing,0
TXN00752,2024-10-01,4997.13,Outgoing,0
TXN00753,2023-08-08,1429.43,Outgoing,0
TXN00754,2024-09-05,34732.91,Incoming,1
TXN00755,2021-08-19,5414.31,Incoming,0
TXN00756,2025-08-19,4335.75,Incoming,0
TXN00757,2021-10-26,64309.47,Incoming,1
TXN00758,2025-06-08,866.29,Outgoing,0
TXN00759,2024-12-20,2327.16,Incoming,0
TXN00760,2022-06-01,2184.91,Incoming,0
TXN00761,2023-04-28,4478.84,Outgoing,0
TXN00762,2025-04-11,1212.0,Incoming,0
TXN00763,2023-07-01,6431.41,Outgoing,0
TXN00764,2025-01-09,6465.9,Outgoing,0
TXN00765,2025-03-02,1337.81,Incoming,0
TXN00766,2024-10-22,1081.29,Incoming,0
TXN00767,2021-08-10,3195.29,Incoming,0
TXN00768,2025-02-08,1380.38,Outgoing,0
TXN00769,2021-12-22,944.72,Outgoing,0
TXN00770,2024-08-16,3280.77,Incoming,0
TXN00771,2021-02-13,5580.88,Incoming,0
TXN00772,2022-10-08,809.87,Incoming,0
TXN00773,2024-10-16,4967.28,Outgoing,0
TXN00774,2022-06-06,4816.31,Incoming,0
TXN00775,2024-07-11,435.28,Outgoing,0
TXN00776,2022-10-05,3201.7,Incoming,0
TXN00777,2022-11-19,3005.87,Incoming,0
TXN00778,2024-08-23,5977.17,Incoming,0
TXN00779,2022-06-10,1510.87,Incoming,0
TXN00780,2025-11-08,4129.71,Outgoing,0
TXN00781,2022-11-26,932.34,Outgoing,0
TXN00782,2022-02-20,87524.2,Incoming,1
TXN00783,2021-08-10,2206.36,Incoming,0
TXN00784,2022-01-10,3236.77,Outgoing,0
TXN00785,2023-02-06,991.12,Outgoing,0
TXN00786,2025-02-28,3046.18,Incoming,0
TXN00787,2021-11-03,3687.63,Outgoing,0
TXN00788,2023-10-10,4811.52,Incoming,0
TXN00789,2021-07-31,4423.18,Incoming,0
TXN00790,2021-07-11,5369.3,Incoming,0
TXN00791,2024-10-11,6567.92,Outgoing,0
TXN00792,2023-02-13,5013.49,Outgoing,0
TXN00793,2021-08-06,3799.88,Incoming,0
TXN00794,2023-03-18,3671.39,Incoming,0
TXN00795,2021-12-13,3406.98,Outgoing,0
TXN00796,2025-04-25,3468.2,Outgoing,0
TXN00797,2025-12-09,2931.26,Incoming,0
TXN00798,2022-07-10,586.37,Incoming,0
TXN00799,2021-07-05,4383.37,Outgoing,0
TXN00800,2024-04-04,4842.7,Incoming,0
TXN00801,2025-04-30,4462.97,Incoming,0
TXN00802,2024-04-22,218.34,Incoming,0
TXN00803,2024-10-14,430.66,Outgoing,0
TXN00804,2025-02-26,2497.38,Outgoing,0
TXN00805,2025-02-15,47002.53,Outgoing,1
TXN00806,2023-12-31,5072.79,Incoming,0
TXN00807,2021-03-08,566.09,Outgoing,0
TXN00808,2025-12-03,4444.62,Incoming,0
TXN00809,2025-06-25,3180.25,Incoming,0
TXN00810,2025-08-03,596.84,Outgoing,0
TXN00811,2023-04-26,5341.33,Incoming,0
TXN00812,2025-01-01,3418.55,Outgoing,0
TXN00813,2023-11-30,69889.14,Outgoing,1
TXN00814,2024-01-17,5942.45,Outgoing,0
TXN00815,2024-07-26,2502.7,Incoming,0
TXN00816,2023-06-27,1569.1,Incoming,0
TXN00817,2022-06-27,3725.14,Incoming,0
TXN00818,2023-03-17,431.37,Incoming,0
TXN00819,2023-03-17,5985.27,Outgoing,0
TXN00820,2023-08-02,4826.59,Incoming,0
TXN00821,2023-11-02,3678.36,Incoming,0
TXN00822,2024-03-16,5182.63,Outgoing,0
TXN00823,2023-01-05,4409.93,Outgoing,0
TXN00824,2025-07-03,883.96,Incoming,0
TXN00825,2025-08-06,1308.09,Incoming,0
TXN00826,2023-03-05,359.81,Incoming,0
TXN00827,2024-09-03,4480.57,Incoming,0
TXN00828,2024-05-19,4736.2,Outgoing,0
TXN00829,2022-01-30,341.53,Incoming,0
TXN00830,2021-03-07,3774.66,Outgoing,0
TXN00831,2021-12-23,2402.72,Incoming,0
TXN00832,2022-06-06,151.0,Incoming,0
TXN00833,2023-01-25,5006.79,Incoming,0
TXN00834,2023-04-12,3271.03,Outgoing,0
TXN00835,2023-08-15,3022.82,Incoming,0
TXN00836,2023-11-26,705.01,Outgoing,0
TXN00837,2025-06-16,4845.75,Incoming,0
TXN00838,2023-03-14,5346.28,Outgoing,0
TXN00839,2024-03-11,1515.56,Incoming,0
TXN00840,2022-03-02,2849.94,Outgoing,0
TXN00841,2024-01-02,5108.53,Incoming,0
TXN00842,2023-12-10,1781.37,Incoming,0
TXN00843,2024-12-03,44270.79,Incoming,1
TXN00844,2022-07-09,564.0,Outgoing,0
TXN00845,2025-09-08,598.7,Incoming,0
TXN00846,2024-08-11,2292.37,Outgoing,0
TXN00847,2024-10-19,5693.76,Outgoing,0
TXN00848,2025-09-02,6018.33,Outgoing,0
TXN00849,2021-01-13,48309.98,Incoming,1
TXN00850,2022-07-10,1820.04,Outgoing,0
TXN00851,2023-05-13,2027.08,Outgoing,0
TXN00852,2025-08-26,150.74,Incoming,0
TXN00853,2024-03-09,5886.69,Outgoing,0
TXN00854,2025-04-11,265.93,Outgoing,0
TXN00855,2021-08-24,739.97,Outgoing,0
TXN00856,2023-05-09,2332.78,Outgoing,0
TXN00857,2023-11-15,4893.66,Outgoing,0
TXN00858,2021-10-08,2522.07,Outgoing,0
TXN00859,2021-11-14,59208.64,Incoming,1
TXN00860,2021-07-13,1403.88,Incoming,0
TXN00861,2025-05-14,3920.84,Incoming,0
TXN00862,2023-05-06,1271.9,Outgoing,0
TXN00863,2023-03-10,3426.29,Incoming,0
TXN00864,2023-03-06,3254.41,Outgoing,0
TXN00865,2025-02-12,4654.31,Incoming,0
TXN00866,2025-12-01,1306.89,Incoming,0
TXN00867,2022-06-14,31318.08,Outgoing,1
TXN00868,2024-04-10,5740.63,Incoming,0
TXN00869,2025-10-29,3583.53,Incoming,0
TXN00870,2025-08-24,3346.24,Outgoing,0
TXN00871,2022-03-22,885.92,Incoming,0
TXN00872,2021-07-04,3063.16,Incoming,0
TXN00873,2024-10-10,5041.67,Incoming,0
TXN00874,2025-07-26,87754.29,Incoming,1
TXN00875,2021-04-29,4980.01,Incoming,0
TXN00876,2025-09-30,4747.69,Incoming,0
TXN00877,2021-06-01,1144.19,Outgoing,0
TXN00878,2024-09-30,3570.72,Incoming,0
TXN00879,2025-02-10,7851.67,Outgoing,0
TXN00880,2022-04-15,5118.18,Incoming,0
TXN00881,2022-02-17,7171.49,Outgoing,0
TXN00882,2022-04-13,1921.42,Outgoing,0
TXN00883,2023-04-25,6628.16,Outgoing,0
TXN00884,2025-07-12,4769.27,Incoming,0
TXN00885,2023-09-06,3819.22,Incoming,0
TXN00886,2023-07-30,4611.58,Incoming,0
TXN00887,2025-05-12,1200.37,Outgoing,0
TXN00888,2025-05-19,5632.81,Outgoing,0
TXN00889,2021-04-14,5014.76,Incoming,0
TXN00890,2022-02-08,2577.07,Incoming,0
TXN00891,2021-03-29,2870.76,Outgoing,0
TXN00892,2023-03-09,1655.03,Incoming,0
TXN00893,2022-05-21,5774.03,Outgoing,0
TXN00894,2025-11-15,2582.17,Incoming,0
TXN00895,2024-01-05,2909.44,Outgoing,0
TXN00896,2024-10-18,2580.83,Outgoing,0
TXN00897,2023-07-30,2008.61,Outgoing,0
TXN00898,2023-06-14,35485.5,Incoming,1
TXN00899,2025-10-21,2203.55,Outgoing,0
TXN00900,2022-11-21,1946.24,Incoming,0
TXN00901,2022-05-13,2330.56,Incoming,0
TXN00902,2023-05-04,5020.78,Incoming,0
TXN00903,2021-08-30,3567.83,Incoming,0
TXN00904,2021-03-18,6162.5,Outgoing,0
TXN00905,2025-06-28,642.06,Outgoing,0
TXN00906,2024-02-04,6160.2,Outgoing,0
TXN00907,2025-01-10,378.61,Incoming,0
TXN00908,2022-12-19,2067.94,Outgoing,0
TXN00909,2024-03-25,4634.78,Outgoing,0
TXN00910,2021-07-26,4792.29,Incoming,0
TXN00911,2024-07-25,5923.41,Incoming,0
TXN00912,2021-06-17,3614.73,Incoming,0
TXN00913,2023-04-10,2697.93,Outgoing,0
TXN00914,2021-11-12,2224.83,Incoming,0
TXN00915,2025-11-13,3751.21,Outgoing,0
TXN00916,2025-08-13,89230.58,Incoming,1
TXN00917,2024-11-19,5872.25,Incoming,0
TXN00918,2022-02-13,7957.77,Outgoing,0
TXN00919,2025-11-04,6387.73,Outgoing,0
TXN00920,2023-06-26,2357.69,Incoming,0
TXN00921,2021-02-21,6185.7,Outgoing,0
TXN00922,2021-01-28,7002.5,Outgoing,0
TXN00923,2022-01-27,3818.22,Incoming,0
TXN00924,2021-03-14,3348.39,Incoming,0
TXN00925,2025-06-22,65994.42,Outgoing,1
TXN00926,2021-04-05,7664.33,Outgoing,0
TXN00927,2025-12-09,5945.57,Incoming,0
TXN00928,2023-05-29,5622.8,Outgoing,0
TXN00929,2021-05-25,2552.79,Incoming,0
TXN00930,2025-11-08,255.58,Incoming,0
TXN00931,2025-03-27,4559.09,Outgoing,0
TXN00932,2021-09-15,4117.9,Incoming,0
TXN00933,2025-03-26,2407.98,Incoming,0
TXN00934,2023-12-28,2879.7,Incoming,0
TXN00935,2023-03-13,7488.21,Outgoing,0
TXN00936,2021-03-11,210.65,Incoming,0
TXN00937,2023-08-05,3180.12,Outgoing,0
TXN00938,2025-09-03,1401.48,Incoming,0
TXN00939,2024-09-10,3203.84,Incoming,0
TXN00940,2021-10-22,1220.61,Outgoing,0
TXN00941,2025-03-09,3421.43,Outgoing,0
TXN00942,2023-12-18,854.06,Incoming,0
TXN00943,2021-03-04,104.77,Outgoing,0
TXN00944,2023-11-25,4311.02,Incoming,0
TXN00945,2025-06-03,4787.71,Incoming,0
TXN00946,2025-06-23,5700.71,Incoming,0
TXN00947,2024-04-07,1353.51,Incoming,0
TXN00948,2021-12-05,5991.72,Incoming,0
TXN00949,2023-05-24,194.49,Incoming,0
TXN00950,2022-01-24,4763.91,Incoming,0
TXN00951,2021-10-11,5439.37,Incoming,0
TXN00952,2022-08-07,4811.24,Outgoing,0
TXN00953,2025-06-08,2305.02,Outgoing,0
TXN00954,2022-11-06,5135.12,Incoming,0
TXN00955,2023-07-17,4347.34,Incoming,0
TXN00956,2024-11-18,4675.77,Outgoing,0
TXN00957,2022-07-27,663.63,Outgoing,0
TXN00958,2024-11-24,5310.47,Outgoing,0
TXN00959,2022-09-29,3776.27,Incoming,0
TXN00960,2021-02-18,2482.56,Incoming,0
TXN00961,2022-12-03,2947.36,Incoming,0
TXN00962,2021-10-25,46005.1,Outgoing,1
TXN00963,2023-11-03,7904.59,Outgoing,0
TXN00964,2025-12-03,1260.99,Outgoing,0
TXN00965,2025-06-30,62521.94,Outgoing,1
TXN00966,2025-02-03,1147.96,Incoming,0
TXN00967,2021-07-22,315.11,Outgoing,0
TXN00968,2025-09-27,4335.23,Incoming,0
TXN00969,2021-01-10,1117.79,Outgoing,0
TXN00970,2023-06-06,258.77,Incoming,0
TXN00971,2024-03-24,1814.46,Outgoing,0
TXN00972,2025-04-14,888.42,Incoming,0
TXN00973,2024-02-13,2354.2,Incoming,0
TXN00974,2021-06-02,6038.03,Outgoing,0
TXN00975,2021-07-06,4125.78,Incoming,0
TXN00976,2025-11-07,475.17,Incoming,0
TXN00977,2021-03-24,52600.3,Incoming,1
TXN00978,2025-05-22,659.32,Incoming,0
TXN00979,2025-05-08,6815.8,Outgoing,0
TXN00980,2025-07-26,839.31,Incoming,0
TXN00981,2021-10-18,3782.53,Outgoing,0
TXN00982,2023-08-05,2279.96,Outgoing,0
TXN00983,2022-09-08,1752.51,Outgoing,0
TXN00984,2024-05-16,1982.45,Incoming,0
TXN00985,2025-05-06,2107.87,Incoming,0
TXN00986,2022-09-14,1518.86,Incoming,0
TXN00987,2025-08-18,2236.53,Outgoing,0
TXN00988,2024-08-14,5661.12,Outgoing,0
TXN00989,2022-04-19,3226.64,Incoming,0
TXN00990,2022-11-01,1727.66,Incoming,0
TXN00991,2025-10-12,2228.72,Incoming,0
TXN00992,2023-11-30,2710.21,Incoming,0
TXN00993,2023-05-11,947.73,Incoming,0
TXN00994,2023-12-16,866.27,Incoming,0
TXN00995,2023-10-22,636.23,Incoming,0
TXN00996,2024-08-19,2182.35,Outgoing,0
TXN00997,2022-12-22,3402.31,Incoming,0
TXN00998,2021-07-27,7879.81,Outgoing,0
TXN00999,2025-10-14,1093.54,Incoming,0
TXN01000,2024-12-16,59230.71,Incoming,1
TXN01001,2022-03-14,5401.11,Incoming,0
TXN01002,2022-02-05,4764.29,Incoming,0
TXN01003,2025-06-12,5042.02,Outgoing,0
TXN01004,2024-11-15,3098.6,Incoming,0
TXN01005,2024-12-19,5657.77,Outgoing,0
TXN01006,2025-10-05,4063.6,Outgoing,0
TXN01007,2024-12-23,1344.66,Incoming,0
TXN01008,2022-09-01,4355.51,Incoming,0
TXN01009,2025-05-16,4398.79,Incoming,0
TXN01010,2023-06-19,5686.34,Incoming,0
TXN01011,2024-09-09,4416.64,Incoming,0
TXN01012,2023-03-15,2329.59,Incoming,0
TXN01013,2021-11-14,325.51,Outgoing,0
TXN01014,2022-06-24,1586.56,Incoming,0
TXN01015,2023-03-19,2025.25,Incoming,0
TXN01016,2025-12-16,5888.54,Outgoing,0
TXN01017,2025-08-31,880.82,Incoming,0
TXN01018,2024-06-02,31741.34,Incoming,1
TXN01019,2023-10-27,737.73,Outgoing,0
TXN01020,2025-10-08,30674.96,Incoming,1
TXN01021,2022-01-13,2460.68,Incoming,0
TXN01022,2024-08-27,1556.02,Outgoing,0
TXN01023,2023-01-26,1488.09,Outgoing,0
TXN01024,2022-10-01,4152.63,Incoming,0
TXN01025,2023-11-14,6429.73,Outgoing,0
TXN01026,2022-05-17,6907.35,Outgoing,0
TXN01027,2025-08-25,1962.68,Outgoing,0
TXN01028,2025-10-09,4874.0,Incoming,0
TXN01029,2024-06-02,245.77,Outgoing,0
TXN01030,2025-03-03,3721.51,Outgoing,0
TXN01031,2024-04-22,2289.85,Incoming,0
TXN01032,2023-08-31,5684.18,Outgoing,0
TXN01033,2025-06-16,1318.82,Incoming,0
TXN01034,2023-06-07,7583.34,Outgoing,0
TXN01035,2023-08-03,3098.74,Outgoing,0
TXN01036,2023-03-11,5911.87,Incoming,0
TXN01037,2023-01-17,1013.22,Incoming,0
TXN01038,2023-09-16,5716.89,Outgoing,0
TXN01039,2024-07-05,55520.12,Incoming,1
TXN01040,2022-09-24,146.77,Incoming,0
TXN01041,2023-12-03,6173.56,Outgoing,0
TXN01042,2024-02-16,4498.72,Incoming,0
TXN01043,2024-11-06,4879.42,Outgoing,0
TXN01044,2025-05-29,5639.2,Incoming,0
TXN01045,2025-05-05,2970.09,Outgoing,0
TXN01046,2021-11-30,6886.67,Outgoing,0
TXN01047,2023-02-23,4524.0,Outgoing,0
TXN01048,2021-08-26,5215.09,Incoming,0
TXN01049,2021-01-01,366.0,Incoming,0
TXN01050,2023-02-17,159.95,Outgoing,0
TXN01051,2021-07-02,3335.09,Incoming,0
TXN01052,2021-09-23,1481.49,Incoming,0
TXN01053,2021-04-13,614.06,Outgoing,0
TXN01054,2021-09-19,4371.54,Incoming,0
TXN01055,2024-04-10,1470.12,Incoming,0
TXN01056,2024-04-12,3322.14,Outgoing,0
TXN01057,2023-08-05,954.91,Incoming,0
TXN01058,2023-06-20,5800.15,Incoming,0
TXN01059,2025-10-29,5522.7,Incoming,0
TXN01060,2023-04-26,5787.97,Outgoing,0
TXN01061,2025-11-30,2975.24,Outgoing,0
TXN01062,2025-08-05,226.48,Incoming,0
TXN01063,2023-07-22,3393.53,Incoming,0
TXN01064,2025-01-30,3948.44,Incoming,0
TXN01065,2021-06-14,5628.6,Outgoing,0
TXN01066,2025-05-19,7041.04,Outgoing,0
TXN01067,2021-12-24,2524.81,Incoming,0
TXN01068,2021-10-22,719.54,Outgoing,0
TXN01069,2024-07-27,4424.86,Incoming,0
TXN01070,2025-05-18,4254.02,Incoming,0
TXN01071,2021-11-07,322.84,Incoming,0
TXN01072,2022-11-26,2280.37,Incoming,0
TXN01073,2025-10-21,1298.31,Incoming,0
TXN01074,2025-11-02,6128.81,Outgoing,0
TXN01075,2025-08-06,2635.24,Incoming,0
TXN01076,2021-11-02,4320.65,Incoming,0
TXN01077,2022-01-23,2608.38,Outgoing,0
TXN01078,2025-03-16,4453.65,Outgoing,0
TXN01079,2024-01-13,1473.52,Incoming,0
TXN01080,2024-08-18,4334.11,Incoming,0
TXN01081,2022-03-20,7553.63,Outgoing,0
TXN01082,2023-01-25,3601.44,Incoming,0
TXN01083,2022-01-28,3959.57,Incoming,0
TXN01084,2023-01-02,6207.2,Outgoing,0
TXN01085,2021-10-05,3084.49,Incoming,0
TXN01086,2021-01-25,4255.95,Outgoing,0
TXN01087,2025-06-04,5741.65,Incoming,0
TXN01088,2022-12-29,4070.46,Incoming,0
TXN01089,2022-06-12,299.59,Outgoing,0
TXN01090,2025-07-02,3869.57,Incoming,0
TXN01091,2022-04-01,2171.09,Incoming,0
TXN01092,2024-12-16,5929.51,Incoming,0
TXN01093,2024-09-10,154.96,Outgoing,0
TXN01094,2024-10-01,1607.26,Incoming,0
TXN01095,2023-09-23,30972.19,Incoming,1
TXN01096,2022-06-04,512.22,Outgoing,0
TXN01097,2024-06-09,7905.7,Outgoing,0
TXN01098,2022-06-11,384.17,Outgoing,0
TXN01099,2023-01-29,2956.55,Incoming,0
TXN01100,2023-11-11,3273.95,Outgoing,0
TXN01101,2022-10-10,33688.28,Incoming,1
TXN01102,2023-06-30,4203.4,Outgoing,0
